Timestamp,Qual é o seu cargo atualmente?,Qual é sua senioridade?,Regime de contratação,Qual é o seu salário mensal bruto? (Informe a moeda),Qual é seu gênero?,Em qual região do Brasil você mora?,Modelo de Atuação,Trabalho remoto,Você cria ou dá manutenção em testes automatizados em seu trabalho?,Moeda,Você foi afetado pela onda de demissões em massa nos últimos 6 meses?,"Se você foi atingido pelo lay-off, o que aconteceu com seu salário ao voltar?"
12/29/23 11:26,Analista de Qualidade (QA),Júnior,CLT,2416,Masculino,Sul,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/29/23 11:26,Analista de Qualidade (QA),Júnior,CLT,2500,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/29/23 11:53,Analista de Testes,Pleno,CLT,5066,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 13:05,Gerente de Qualidade (QA Manager),Especialista,CLT,13400,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/29/23 13:30,Gerente de Qualidade (QA Manager),Sênior,CLT,17000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 13:37,Analista de Testes,Sênior,Desempregado,8000,Masculino,Nordeste,Desempregado,No momento estou desempregado(a),Não,BRL,Sim,Voltei do layoff com salário menor
12/29/23 13:47,Analista de Testes,Pleno,CLT,6000,Feminino,Centro-Oeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 14:18,Analista de Qualidade (QA),Pleno,CLT,6500,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Voltei do layoff com salário maior
12/29/23 14:23,Analista de Qualidade (QA),Sênior,CLT,15000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/29/23 14:27,Engenheiro de Qualidade (QA Engineer),Especialista,CLT,15000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/29/23 14:43,Analista de Qualidade (QA),Júnior,CLT,2500,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Fui atingido por lay-offs e ainda não retornei
12/29/23 15:24,Analista de Testes,Pleno,Desempregado,5200,Feminino,Sudeste,Desempregado,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/29/23 15:46,Analista de Testes,Pleno,CLT,3800,Feminino,Nordeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 16:29,Analista de Testes,Júnior,CLT,3628,Masculino,Sudeste,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/29/23 18:18,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,5800,Masculino,Sudeste,Remoto para empresa no Brasil,No momento estou desempregado(a),"Sim, mais de 8 horas por semama",BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/29/23 19:02,Analista de Testes,Júnior,PJ,3600,Feminino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/29/23 19:05,Analista de Testes,Sênior,CLT,12100,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/29/23 19:26,Analista de Testes,Pleno,PJ,10000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Voltei do layoff com o mesmo salário
12/29/23 20:27,Analista de Testes,Pleno,CLT,4500,Feminino,Sudeste,Híbrido (presencial e remoto),No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/29/23 22:00,Analista de Qualidade (QA),Pleno,CLT,8000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/29/23 23:18,Executor de Testes,Pleno,Desempregado,3500,Masculino,Nordeste,Remoto para empresa no Brasil,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/30/23 5:55,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,10200,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/30/23 6:01,Analista de Qualidade (QA),Especialista,CLT,12000,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava presencial e a empresa mudou para remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/30/23 7:15,Analista de Testes,Pleno,CLT,9000,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, mais de 8 horas por semama",BRL,Não,Voltei do layoff com o mesmo salário
12/30/23 7:54,Analista de Testes,Júnior,CLT,2800,Feminino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/30/23 10:19,Automatizador de Testes,Júnior,CLT,2466,Masculino,Sul,Presencial,Eu não fui contratado(a) para trabalho remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/30/23 10:55,Analista de Qualidade (QA),Júnior,CLT,2200,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/30/23 11:20,Analista de Testes,Sênior,CLT,12150.75,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,Não,BRL,Sim,Voltei do layoff com salário maior
12/30/23 11:48,Analista de Testes,Júnior,CLT,2100,Feminino,Sudeste,Presencial,Eu não fui contratado(a) para trabalho remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/30/23 12:19,Analista de Testes,Sênior,CLT,8752,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/30/23 13:00,Analista de Testes,Sênior,Contrato,13000,Feminino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/30/23 13:35,Analista de Qualidade (QA),Pleno,CLT,5400,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/30/23 15:05,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,5000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava híbrido e a empresa mudou para remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/30/23 15:39,Analista de Qualidade (QA),Especialista,CLT,11000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/30/23 18:04,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,11000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/30/23 18:26,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,13800,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/30/23 18:50,Analista de Testes,Sênior,CLT,11006,Feminino,Norte,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/30/23 18:59,Software Developer in Test (SDET),Pleno,CLT,8250,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/30/23 19:40,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,10000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/30/23 21:43,Automatizador de Testes,Pleno,CLT,7900,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/31/23 0:02,Analista de Qualidade (QA),Trainee,CLT,2526,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/31/23 0:06,Analista de Qualidade (QA),Pleno,Desempregado,3500,Feminino,Sudeste,Desempregado,No momento estou desempregado(a),"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/31/23 0:07,Analista de Qualidade (QA),Especialista,CLT,10000,Feminino,Sudeste,Desempregado,Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/31/23 2:03,Analista de Testes,Júnior,CLT,2996,Masculino,Sudeste,Híbrido (presencial e remoto),No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/31/23 10:52,Gerente de Testes,Pleno,CLT,20000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/31/23 11:15,Analista de Testes,Sênior,CLT,5048,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
12/31/23 12:45,Analista de Testes,Júnior,CLT,3200,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/31/23 13:58,Analista de Qualidade (QA),Pleno,CLT,7800,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/31/23 13:58,Analista de Qualidade (QA),Júnior,CLT,3203,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava híbrido e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/31/23 14:10,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,3150,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Fui atingido por lay-offs e ainda não retornei
12/31/23 14:45,Analista de Qualidade (QA),Pleno,CLT,7000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/31/23 14:47,Analista de Testes,Sênior,CLT,7500,Feminino,Centro-Oeste,Híbrido (presencial e remoto),Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/31/23 15:50,Analista de Testes,Pleno,Desempregado,7000,Masculino,Sudeste,Desempregado,No momento estou desempregado(a),Não,BRL,Sim,Voltei do layoff com salário menor
1/1/24 1:53,Analista de Testes,Pleno,CLT,4921.44,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
1/1/24 8:54,Analista de Qualidade (QA),Sênior,CLT,4100,Masculino,Nordeste,Remoto para empresa no Brasil,No momento estou desempregado(a),"Sim, entre 1 e 8 horas por semana",BRL,Sim,Fui atingido por lay-offs e ainda não retornei
1/1/24 10:09,Analista de Qualidade (QA),Pleno,PJ,6000,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
1/1/24 14:30,Executor de Testes,Júnior,PJ,5250,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
1/1/24 16:52,Gerente de Qualidade (QA Manager),Sênior,CLT,19300,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
1/1/24 16:59,Analista de Qualidade (QA),Júnior,CLT,4003,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava presencial e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
1/1/24 18:30,Analista de Testes,Pleno,CLT,5000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
1/1/24 20:52,Analista de Qualidade (QA),Sênior,CLT,7000,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
1/1/24 21:26,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,17000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
1/1/24 21:53,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,10000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
1/2/24 7:36,Analista de Testes,Pleno,CLT,2500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
1/2/24 7:59,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,9000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
1/2/24 8:17,Analista de Qualidade (QA),Pleno,CLT,8100,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava híbrido e a empresa mudou para remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
1/2/24 9:10,Analista de Testes,Pleno,CLT,5200,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
1/2/24 9:12,Analista de Qualidade (QA),Sênior,PJ,13000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
1/2/24 10:00,Analista de Testes,Pleno,CLT,5100,Feminino,Sudeste,Remoto para empresa no Brasil,Eu não fui contratado(a) para trabalho remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
1/2/24 10:04,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,6000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
1/2/24 10:22,Líder de Testes,Sênior,CLT,6000,Masculino,Centro-Oeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
1/2/24 10:38,Automatizador de Testes,Pleno,PJ,9000,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
1/2/24 11:47,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,6700,Masculino,Norte,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,Não,BRL,Não,Não fui atingido por lay-offs
1/2/24 11:57,Diretor de Testes,Especialista,Desempregado,15000,Feminino,Sul,Remoto para empresa no Brasil,No momento estou desempregado(a),"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário maior
1/2/24 13:48,Analista de Qualidade (QA),Sênior,CLT,12534,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
1/2/24 14:07,Líder de Testes,Sênior,CLT,8116,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
1/2/24 14:49,Analista de Qualidade (QA),Pleno,PJ,16000,Feminino,Nordeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
1/2/24 15:54,Analista de Qualidade (QA),Sênior,CLT,11000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário maior
1/2/24 17:38,Analista de Testes,Pleno,CLT,4000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
1/2/24 20:00,Executor de Testes,Pleno,CLT,4000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava presencial e a empresa mudou para remoto,Não,BRL,Não,Não fui atingido por lay-offs
1/2/24 20:28,Analista de Testes,Sênior,CLT,7300,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
1/2/24 21:08,Analista de Qualidade (QA),Pleno,CLT,5700,Masculino,Norte,Remoto para empresa no Brasil,No momento estou desempregado(a),"Sim, mais de 8 horas por semama",BRL,Sim,Fui atingido por lay-offs e ainda não retornei
1/2/24 23:37,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,9000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
1/3/24 0:44,Analista de Qualidade (QA),Pleno,CLT,3528,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
1/3/24 1:23,Analista de Qualidade (QA),Sênior,CLT,8000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com o mesmo salário
1/3/24 6:06,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,9800,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
